"GoldLabel","Premise","Hypothesis","PairID","CZpremise","CZhypothesis"
"neutral","Two boys running down a outer hallway of an apartment building, with one running into frame with the other running ahead down the hall.","Two boys are playing a game.","3775526174.jpg#0r1n","Dva chlapci běží vnější chodbou činžovního domu, přičemž jeden běží do rámu a druhý běží chodbou před nimi.","Dva kluci hrají hru."
"neutral","The man in the sailor suit is holding literature.","A man is sitting in his sailor suit.","4686754959.jpg#3r1n","Muž v námořnickém obleku drží literaturu.","Sedí tam muž v námořnickém obleku."
"entailment","The man in the sailor suit is holding literature.","A man is holding literature.","4686754959.jpg#3r1e","Muž v námořnickém obleku drží literaturu.","Muž drží literaturu."
"contradiction","The man in the sailor suit is holding literature.","A chef is cooking stew.","4686754959.jpg#3r1c","Muž v námořnickém obleku drží literaturu.","Kuchař vaří guláš."
"entailment","A man in a jean jacket is reaching into a bag and walking past two women.","man walks past women","4807594255.jpg#0r1e","Muž v džínové bundě sahá do tašky a prochází kolem dvou žen.","muž prochází kolem žen"
"contradiction","A man in a jean jacket is reaching into a bag and walking past two women.","boy watches movie at home","4807594255.jpg#0r1c","Muž v džínové bundě sahá do tašky a prochází kolem dvou žen.","kluk kouká doma na film"
"neutral","A man in a jean jacket is reaching into a bag and walking past two women.","women comment on mans looks","4807594255.jpg#0r1n","Muž v džínové bundě sahá do tašky a prochází kolem dvou žen.","ženy komentují mužský vzhled"
"neutral","A man balances a unicycle using his face and both hands.","A man is working for a circus.","372243070.jpg#4r1n","Muž vyvažuje jednokolku pomocí obličeje a obou rukou.","Muž pracuje pro cirkus."
"contradiction","A man balances a unicycle using his face and both hands.","A man is sleeping on the floor.","372243070.jpg#4r1c","Muž vyvažuje jednokolku pomocí obličeje a obou rukou.","Na podlaze spí muž."
"neutral","A man balances a unicycle using his face and both hands.","A man is using his hands.","372243070.jpg#4r1e","Muž vyvažuje jednokolku pomocí obličeje a obou rukou.","Muž používá své ruce."
"-","An oriental woman in glasses, shooting archery.","The woman is older.","7682350138.jpg#3r1n","Orientálka v brýlích, střílí z luku.","Ta žena je starší."
"entailment","An oriental woman in glasses, shooting archery.","A woman wears glasses.","7682350138.jpg#3r1e","Orientálka v brýlích, střílí z luku.","Žena nosí brýle."
"neutral","An oriental woman in glasses, shooting archery.","The woman is American.","7682350138.jpg#3r1c","Orientálka v brýlích, střílí z luku.","Ta žena je Američanka."
"contradiction","A man holding a pink cooler is talking to an older woman.","A woman drinks from a mason jar.","4831573541.jpg#2r1c","Muž s růžovým chladičem mluví se starší ženou.","Žena pije ze zavařovačky."
"neutral","A man holding a pink cooler is talking to an older woman.","A man offers a woman a beer.","4831573541.jpg#2r1n","Muž s růžovým chladičem mluví se starší ženou.","Muž nabídne ženě pivo."
"entailment","A man holding a pink cooler is talking to an older woman.","A man talks to a woman.","4831573541.jpg#2r1e","Muž s růžovým chladičem mluví se starší ženou.","Muž mluví se ženou."
"neutral","Group of people standing on a snow covered ground, some are holding brooms, there is a dog with the group.","Group of people standing on a snow covered ground after a blizzard ready to sweep off the buried cars while a dog is nearby.","2247138288.jpg#0r1n","Skupina lidí stojí na sněhem pokryté zemi, někteří drží košťata, se skupinou je tam pes.","Skupina lidí stojících na sněhem pokryté zemi po sněhové bouři, připravená smést zasypaná auta, zatímco poblíž je pes."
"contradiction","Group of people standing on a snow covered ground, some are holding brooms, there is a dog with the group.","Group of people at the beach enjoying a hot sunny day.","2247138288.jpg#0r1c","Skupina lidí stojí na sněhem pokryté zemi, někteří drží košťata, se skupinou je tam pes.","Skupina lidí na pláži si užívá horký slunečný den."
"entailment","Group of people standing on a snow covered ground, some are holding brooms, there is a dog with the group.","Group of people with a dog nearby are outside.","2247138288.jpg#0r1e","Skupina lidí stojí na sněhem pokryté zemi, někteří drží košťata, se skupinou je tam pes.","Venku je skupina lidí se psem."
"entailment","A kid bored in a train with brown hair and his head lying down.","I kid is lying down on the train.","4609020271.jpg#3r1e","Ve vlaku se nudil kluk s hnědými vlasy a hlavou skloněnou.","Ve vlaku leží moje dítě."
"contradiction","A kid bored in a train with brown hair and his head lying down.","A child runs and screams violently in around the train.","4609020271.jpg#3r1c","Ve vlaku se nudil kluk s hnědými vlasy a hlavou skloněnou.","Kolem vlaku běží dítě a zuřivě křičí."
"neutral","A kid bored in a train with brown hair and his head lying down.","A child is riding the train from New York to Boston.","4609020271.jpg#3r1n","Ve vlaku se nudil kluk s hnědými vlasy a hlavou skloněnou.","Ve vlaku z New Yorku do Bostonu jede dítě."
"neutral","A person sitting on a rock beside a waterfall.","A person is taking a break from walking","3610836023.jpg#2r1n","Osoba sedící na skále vedle vodopádu.","Člověk si dává pauzu od chůze"
"entailment","A person sitting on a rock beside a waterfall.","A person is near water","3610836023.jpg#2r1e","Osoba sedící na skále vedle vodopádu.","Osoba je blízko vody"
"contradiction","A person sitting on a rock beside a waterfall.","The person is going for a run","3610836023.jpg#2r1c","Osoba sedící na skále vedle vodopádu.","Ten člověk si jde zaběhat."
"entailment","A woman finishing a marathon race.","A woman is finishing a race.","6899247616.jpg#4r1e","Žena, která dokončuje maratonský závod.","Žena dokončuje závod."
"neutral","A woman finishing a marathon race.","The woman is in first place.","6899247616.jpg#4r1n","Žena, která dokončuje maratonský závod.","Ta žena je na prvním místě."
"contradiction","A woman finishing a marathon race.","The woman is not going to finish the race.","6899247616.jpg#4r1c","Žena, která dokončuje maratonský závod.","Ta žena závod nedokončí."
"contradiction","Two men shining peoples shoes.","Two men fighting over ice cream.","3389707399.jpg#4r1c","Dva muži leštící lidem boty.","Dva muži se perou o zmrzlinu."
"neutral","Two men shining peoples shoes.","Two men shining shoes in the plaza.","3389707399.jpg#4r1n","Dva muži leštící lidem boty.","Dva muži leštící boty na náměstí."
"entailment","Two men shining peoples shoes.","Two men shining shoes.","3389707399.jpg#4r1e","Dva muži leštící lidem boty.","Dva muži leštící boty."
"entailment","A man examines a bike during a yard sale.","A man is at a yard sale","2195316844.jpg#4r1e","Muž zkoumá kolo během výprodeje.","Muž je na výprodeji"
"contradiction","A man examines a bike during a yard sale.","A woman examines a bike","2195316844.jpg#4r1c","Muž zkoumá kolo během výprodeje.","Žena zkoumá kolo"
"neutral","A man examines a bike during a yard sale.","The man wants to buy a bike","2195316844.jpg#4r1n","Muž zkoumá kolo během výprodeje.","Muž si chce koupit kolo"
"contradiction","A young man is standing near his bike outside a shop called, ""Sara's Old Fashioned Ice Cream.""","The man is old.","4640154368.jpg#1r1c","Mladý muž stojí u svého kola před obchodem s názvem \Sářin staromódní zmrzlinový krém\.","Ten muž je starý."
"neutral","A young man is standing near his bike outside a shop called, ""Sara's Old Fashioned Ice Cream.""","The young man is getting ice cream.","4640154368.jpg#1r1n","Mladý muž stojí u svého kola před obchodem s názvem \Sářin staromódní zmrzlinový krém\.","Ten mladík si jde pro zmrzlinu."
"entailment","A young man is standing near his bike outside a shop called, ""Sara's Old Fashioned Ice Cream.""","The young man is standing.","4640154368.jpg#1r1e","Mladý muž stojí u svého kola před obchodem s názvem \Sářin staromódní zmrzlinový krém\.","Mladý muž stojí."
"contradiction","A man in a gray shirt and blue shorts is standing outside of an old fashioned ice cream shop named Sara's Old Fashioned Ice Cream, holding his bike up, with a wood like table, chairs, benches in front of him.","A man is running on foot","4640154368.jpg#0r1c","Muž v šedé košili a modrých šortkách stojí před staromódním krámkem se zmrzlinou jménem Sářina staromódní zmrzlina, zvedá kolo a před sebou má stůl, židle, lavice.","Muž běží po svých"
"neutral","A man in a gray shirt and blue shorts is standing outside of an old fashioned ice cream shop named Sara's Old Fashioned Ice Cream, holding his bike up, with a wood like table, chairs, benches in front of him.","A man is riding his bike","4640154368.jpg#0r1n","Muž v šedé košili a modrých šortkách stojí před staromódním krámkem se zmrzlinou jménem Sářina staromódní zmrzlina, zvedá kolo a před sebou má stůl, židle, lavice.","Muž jede na kole"
"entailment","A man in a gray shirt and blue shorts is standing outside of an old fashioned ice cream shop named Sara's Old Fashioned Ice Cream, holding his bike up, with a wood like table, chairs, benches in front of him.","A man is holding a bike up","4640154368.jpg#0r1e","Muž v šedé košili a modrých šortkách stojí před staromódním krámkem se zmrzlinou jménem Sářina staromódní zmrzlina, zvedá kolo a před sebou má stůl, židle, lavice.","Muž drží kolo nahoře"
"neutral","Two men work outside polishing shoes.","Some men are polishing the shoes of business men.","3389707399.jpg#3r1n","Dva muži pracují venku a leští boty.","Někteří muži leští boty podnikatelům."
